Job_Title,Skills_Found,JD_Text,URL
Backend Develope ( Chuyên Về Lập Trình Android),"restful, node.js, qa, nestjs, giao tiếp, microservices, api, devops, tiếng anh, vuejs, quản lý thời gian, mysql, chủ động, làm việc nhóm, tư duy logic, mongodb, giải quyết vấn đề","Yêu cầu ứng viên

1/ Trình độ học vấn:

Tốt nghiệp Đại học chuyên ngành CNTT, Công nghệ phần mềm hoặc tương đương.
Ưu tiên ứng viên tốt nghiệp từ: ĐH Bách khoa Hà Nội, ĐH Công nghệ (ĐHQGHN), Học viện ...",https://www.topcv.vn/viec-lam/backend-develope-chuyen-ve-lap-trinh-android/1940921.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
NodeJS Developer,"html, typescript, reactjs, restful, express, thương mại điện tử, api, docker, javascript, mysql, tư duy logic, mongodb, swagger, git, chủ động, nestjs, kubernetes, sáng tạo, aws, nodejs, redis, google cloud","Yêu cầu ứng viên
Có ít nhất 2 năm kinh nghiệm thực tế với NodeJS (NestJS, Express, TypeORM);
Sử dụng thành thạo ngôn ngữ NodeJS, TypeScript, có kinh nghiệm làm việc với NestJS framework;
Sử dụng thành...",https://www.topcv.vn/viec-lam/nodejs-developer/1939164.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Automation Tester,"ios, postman, python, jenkins, giao tiếp, playwright, appium, api, selenium, git, tư duy logic, ci/cd, android, java","Yêu cầu ứng viên

• Tối thiểu 3 năm kinh nghiệm.
• Có kinh nghiệm phát triển và thực thi script / framework kiểm thử tự động hóa để kiểm tra Web bằng Robot framework/Selenium/Playwright , kiểm tra thi...",https://www.topcv.vn/viec-lam/automation-tester/1940273.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Trưởng Phòng Hành Chính Nhân Sự (Lĩnh Vực IT),,"Yêu cầu ứng viên

- Tốt nghiệp Đại học trở lên chuyên ngành Quản trị nhân sự, Luật, Kinh tế hoặc tương đương.
- Có tối thiểu 5 năm kinh nghiệm trong lĩnh vực nhân sự, trong đó ít nhất 2 năm ở vị trí q...",https://www.topcv.vn/viec-lam/truong-phong-hanh-chinh-nhan-su-linh-vuc-it/1944920.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Business Analyst (Truck),"logistics, proactive, sql, presentation, supply chain","Yêu cầu ứng viên
Graduated in related fields such as Logistics, Supply Chain Management, Transport Economics, Data Analytics.
Understanding of logistics processes and supply chain, thorough knowledge ...",https://www.topcv.vn/viec-lam/business-analyst-truck/1937734.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Thực Tập Sinh Tư Vấn Công Nghệ Thông Tin,"giao tiếp, làm việc nhóm","Yêu cầu ứng viên
Không yêu cầu kinh nghiệm, được đào tạo 100%.
Trình độ văn hóa: Sinh viên đang chờ bằng, làm việc full time
Có khả năng giao tiếp rõ ràng và sử dụng máy tính cơ bản.
Có tinh thần làm ...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-tu-van-cong-nghe-thong-tin/1941645.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Nhân Viên Kiểm Thử Phần Mềm (Tester),"confluence, api, jira","Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên ngành CNTT hoặc có chứng chỉ tương đương.
Tối thiểu 3 năm kinh nghiệm kiểm thử phần mềm (Mobile/Web/API).
Có kiến thức về quy trình test, kỹ thuật test, viết...",https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-tester/1953078.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Chuyên Viên Phân Tích Nghiệp Vụ - Yêu Cầu 2 Năm Kinh Nghiệm,"phân tích nghiệp vụ, kế toán, tư duy phản biện, đàm phán, ba, thuyết trình, chủ động, tài chính","Yêu cầu ứng viên
Tốt nghiệp Đại học trở lên các chuyên ngành về Kế toán - Kiểm toán - Tài chính
Tối thiểu 2 năm kinh nghiệm phân tích nghiệp vụ (BA)
Khả năng thuyết trình, đàm phán, trao đổi công việc...",https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-yeu-cau-2-nam-kinh-nghiem/1940666.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ/Executive Officer Of Business Analyst Tại Hà Nội,"communication, giao tiếp, tiếng anh, testing, english","Yêu cầu ứng viên
Tốt nghiệp cao đẳng trở lên
College degree or higher
Có từ 3 đến 5 năm kinh nghiệm ở các vị trí tương đương
3 to 5 years of experience in similar positions
Có khả năng hiểu và giao ti...",https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-executive-officer-of-business-analyst-tai-ha-noi/1940755.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Nhân Viên Tiếng Hàn Hỗ Trợ Quản Lý Ngân Sách IT - Hội Sở (Không Yêu Cầu Kinh Nghiệm),tiếng hàn,"Yêu cầu ứng viên
Hồ sơ ứng tuyển bằng Tiếng Hàn
Sử dụng thành thạo Tiếng Hàn
Độ tuổi 23 - 30
Có thể đi làm ngay sau khi được tuyển dụng
Tốt nghiệp Đại Học trở lên
Không yêu cầu kinh nghiệm
Nhiệt tình,...",https://www.topcv.vn/viec-lam/nhan-vien-tieng-han-ho-tro-quan-ly-ngan-sach-it-hoi-so-khong-yeu-cau-kinh-nghiem/1942192.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Manual Tester,"english, proactive","Yêu cầu ứng viên


- Good English.
- Professional knowledge and some related certificates such as software engineer/computer science, Math - IT, Information Technology
- Honest, self-motivated and pro...",https://www.topcv.vn/viec-lam/manual-tester/1774462.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Nhân Viên Gia Công (Lập Trình Chạy Máy CNC),,"Yêu cầu ứng viên
Tốt nghiệp CĐ – ĐH chuyên ngành Cơ khí, Cơ khí chế tạo, Tự động hóa, Chế tạo máy hoặc các chuyên ngành liên quan.
Kinh nghiệm 1 năm trở lên biết vận hành, lập trình máy phay CNC
Sử dụ...",https://www.topcv.vn/viec-lam/nhan-vien-gia-cong-lap-trinh-chay-may-cnc/1808383.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
"Senior Full-Stack Developer (.NET, ReactJS)","restful, couchbase, asp.net, sql, .net, api, english, react, git, oracle, typescript, agile, sql server, scrum, c#, mongodb, communication, postgresql","Yêu cầu ứng viên

• Bachelor’s Degree or above in Computer Science or Computer Engineering.
• In-depth knowledge Object Oriented Programming (OOP), SOLID principles.
• 5+ years of experience in backen...",https://www.topcv.vn/viec-lam/senior-full-stack-developer-net-reactjs/1903382.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Lập Trình Viên IOS (Mobile Apps),"restful, flutter, tiếng anh, swift, tư duy logic, objective-c, swiftui","Yêu cầu ứng viên
Có từ 3 - 5 năm kinh nghiệm tại vị trí tương đương. Thành thạo Swift, Objective-C.
Có kinh nghiệm AudioKit, SpriteKit, ưu tiên các bạn ứng viên đã từng làm app music/piano.
Nắm vững c...",https://www.topcv.vn/viec-lam/lap-trinh-vien-ios-mobile-apps/1895155.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Technical Lead (PHP),"html, sql, proactive, css, english, aws, php, docker, amazon web services, ci/cd, javascript, application security, communication","Yêu cầu ứng viên
Good English communication skills, both written and verbal.
4+ years of experience in web application development.
2+ years of hands-on PHP development experience.
Proficiency in Java...",https://www.topcv.vn/viec-lam/technical-lead-php/1940339.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Nhân Viên Lập Trình Và Vận Hành CNC,,"Yêu cầu ứng viên

YÊU CẦU ỨNG VIÊN:

- Kinh nghiệm: Tối thiểu 5 năm kinh nghiệm thực tế trong vai trò CNC Programmer.

- Trình độ học vấn: Không bắt buộc; kinh nghiệm lâu năm có liên quan sẽ được xem ...",https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-va-van-hanh-cnc/1944545.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Mobile App Developer Tại TP HCM,"ngân hàng, restful, html, giao tiếp, css, redux, sass, api, thương mại điện tử, react native, git, typescript, scss, javascript, tư duy logic, react","Yêu cầu ứng viên

Yêu cầu kỹ năng chính

Framework & Thư viện: React Native; Redux; RxJS.
Ngôn ngữ lập trình: TypeScript; HTML; CSS/SASS/SCSS; JavaScript.
Khác: RESTful API; Giao thức giao tiếp web; C...",https://www.topcv.vn/viec-lam/mobile-app-developer-tai-tp-hcm/1650565.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
"Tester (QA) Tiếng Nhật N3, Nghỉ T7 & CN (Cầu Giấy - Hà Nội)","tiếng nhật, n3","Yêu cầu ứng viên

- Bắt buộc: Có tiếng Nhật từ N3 trở lên
- Có hiểu biết về sử dụng phần mềm
- Yêu thích công việc, ham học hỏi, có tinh thần trách nhiệm cao, tỷ mỷ, cẩn thận.
- Kinh nghiệm từ 3 tháng...",https://www.topcv.vn/viec-lam/tester-qa-tieng-nhat-n3-nghi-t7-cn-cau-giay-ha-noi/1934602.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Korean Bridge Software Engineer - Kỹ Sư Cầu Nối Tiếng Hàn,"topik, teamwork, english, ba, topik 5, toeic, korean, communication","Yêu cầu ứng viên

[Required]

Bachelor's Degree
From 1 year of experience translating/interpreting in the IT field
Strong written and verbal communication skills in Korean
TOPIK 5 or higher
Strong wri...",https://www.topcv.vn/viec-lam/korean-bridge-software-engineer-ky-su-cau-noi-tieng-han/1696963.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
IT Infrastructure Engineer,"vmware, oracle, red hat, sql","Yêu cầu ứng viên

• 3-5 years experiences in IT role, especially as a Server Administrator, Database Administrator.
• Experience with or knowledge of operating systems, latest equipment and technologi...",https://www.topcv.vn/viec-lam/it-infrastructure-engineer/1949241.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Chuyên Viên Quản Trị Mạng/ IT Helpdesk,,"Yêu cầu ứng viên
Tốt nghiệp Đại học hoặc Cao đẳng chuyên ngành CNTT, Điện tử - viễn thông
Có kinh nghiệm quản trị các hệ thống mạng: LAN, WAN, Wifi, các thiết bị mạng routers, thiết bị cân bằng tải
Có...",https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-mang-it-helpdesk/1944491.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Fullstack Developer (From Middle Level),"gcp, node.js, jquery, sql, vue, english, aws, php, azure, go, javascript, next.js, communication, vue.js, react","Yêu cầu ứng viên
Bachelor's degree in Computer Science, Engineering, or a related field.
Minimum of 4 years of experience in fullstack development.
Proficient in frontend technologies: React, Next.js,...",https://www.topcv.vn/viec-lam/fullstack-developer-from-middle-level/1949663.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Nhân Viên Kỹ Thuật Sản Xuất - Lập Trình Robot,,"Yêu cầu ứng viên

- Trình độ học vấn: Tốt nghiệp Trung cấp trở lên ngành cơ điện tử , cơ khí, hoặc ngành nghề có khả năng lập trình máy gia công.
- Ưu tiên có kinh nghiệm vận hành robot công nghiệp (n...",https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-san-xuat-lap-trinh-robot/1930450.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Lập Trình Viên .NET,"jquery, html, asp.net, sql, css, tiếng anh, javascript, t-sql, sql server, c#","Yêu cầu ứng viên
Tốt nghiệp: Đại học chuyên ngành Công nghệ thông tin hoặc tương đương.
Tối thiểu 2 năm kinh nghiệm lập trình ASP.NET Webforrm, MVC, C#, ADO.NET, Linq, kiến trúc 3 lớp, Webservice, Obj...",https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1940254.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Kỹ Sư Machine Learning (ML) Cấp Trung,"c++, tensorflow, python, pytorch, opencv, machine learning, api, ml","Yêu cầu ứng viên

• Tốt nghiệp đại học trở lên chuyên ngành Khoa học Máy tính, Khoa học Dữ liệu hoặc lĩnh vực liên quan.
• Tối thiểu 3 năm kinh nghiệm trong lĩnh vực machine learning.
• Thành thạo Pyt...",https://www.topcv.vn/viec-lam/ky-su-machine-learning-ml-cap-trung/1871832.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Business Analyst - Tuyển Từ 6 Tháng Kinh Nghiệm,"tư duy phản biện, sql, giao tiếp, tiếng anh, quản lý thời gian, thuyết trình, agile, chủ động, scrum, tư duy logic, tài chính","Yêu cầu ứng viên
Trình độ học vấn: Tốt nghiệp Đại học chuyên ngành công nghệ thông tin/liên quan.
Nắm rõ quy trình phát triển phần mềm theo Agile, scrum
Ưu tiên các ứng viên có kinh nghiệm mảng tài ch...",https://www.topcv.vn/viec-lam/business-analyst-tuyen-tu-6-thang-kinh-nghiem/1915029.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
"Fresher Business Analyst (Từ 6 Tháng-1 Năm Kinh Nghiệm, Offer 9-15tr/Tháng)","postman, ui, ux, sql, ui/ux, thương mại điện tử, jira, erp, business analyst, làm việc nhóm","Yêu cầu ứng viên
Có từ 6 tháng - 1 năm kinh nghiệm làm Business Analyst, ưu tiên trong lĩnh vực bán lẻ, thương mại điện tử, phần mềm POS hoặc ERP.
Hiểu nghiệp vụ bán hàng, quản lý tồn kho, đơn hàng, v...",https://www.topcv.vn/brand/softdreams/tuyen-dung/fresher-business-analyst-tu-6-thang-1-nam-kinh-nghiem-offer-9-15tr-thang-j1951795.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Chuyên Viên Triển Khai Phần Mềm,"quản lý tuyển dụng, triển khai phần mềm, support, b2b, phần mềm quản trị nhân sự, customer success, ats, customer service, hrm, software deployment","Yêu cầu ứng viên
Tốt nghiệp Cao đẳng/Đại học ngành CNTT, Điện tử‑Viễn thông, Quản trị kinh doanh hoặc tương đương
Tối thiểu 2 năm triển khai phần mềm hoặc roles như CSKH, kỹ thuật, support
Có kinh ngh...",https://www.topcv.vn/brand/topcv/tuyen-dung/chuyen-vien-trien-khai-phan-mem-j1837316.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Chuyên Viên Chính Ngân Hàng Lõi (T24 CoreBanking),"ngân hàng, banking, tài chính","Yêu cầu ứng viên

Chuyên môn và Năng lực:

Nắm vững ngôn ngữ lập trình trong Corebanking.
Có đủ khả năng phân tích tài liệu nghiệp vụ, tài liệu kỹ thuật nhằm đưa ra phương án xử lý tối ưu và lập trình...",https://www.topcv.vn/viec-lam/chuyen-vien-chinh-ngan-hang-loi-t24-corebanking/1279546.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Mobile Development,"flutter, api, react, react native, fintech, giải quyết vấn đề, tài chính","Yêu cầu ứng viên
Tối thiểu 5 năm kinh nghiệm phát triển phần mềm, trong đó có kinh nghiệm vững với React Native và/hoặc Flutter
Có kinh nghiệm triển khai ứng dụng lên App Store và Google Play.
Hiểu rõ...",https://www.topcv.vn/viec-lam/mobile-development/1729105.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
IT Business Analyst (BA),"firebase, business intelligence, trello, power bi, sql, confluence, ui/ux, tableau, agile, scrum, ux, jira, business analyst, english, communication, kanban, ui, aws, bi, google cloud","Yêu cầu ứng viên

● Bachelor’s degree in Business Administration, Computer Science, Information Technology, or a related field.

● At least 3 years of experience as an IT Business Analyst in software ...",https://www.topcv.vn/viec-lam/it-business-analyst-ba/1951909.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Tester (Tiếng Nhật N3),"tiếng nhật, api, n3","Yêu cầu ứng viên
Trình độ tiếng Nhật tương đương N3 trở lên.
Có từ 2 năm kinh nghiệm làm việc ở vị trí Tester
Hiểu rõ các loại test, phương pháp test.
Nắm vững quy trình phát triển phần mềm, quy trình...",https://www.topcv.vn/viec-lam/tester-tieng-nhat-n3/1940243.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
.Net Developer - HCM,".net core, asp.net, giao tiếp, sql, api, git, sql server, làm việc nhóm, c#, .net, giải quyết vấn đề, postgresql","Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên ngành Khoa học Máy tính, Kỹ thuật Phần mềm hoặc lĩnh vực liên quan
1–2 năm kinh nghiệm làm việc với .NET hoặc các công nghệ tương đương
Hiểu biết tốt về C#, ...",https://www.topcv.vn/brand/fptis/tuyen-dung/net-developer-hcm-j632191.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Nhân Viên Fullstack Web Development (Làm Việc Thứ 2-6) - Mức Lương Thỏa Thuận Theo Năng Lực,"gcp, flutter, react native, typescript, làm việc nhóm, restful, python, microservices, api, php, erp, mysql, tư duy logic, vue.js, node.js, django, logistics, laravel, crm, chủ động, postgresql, ui, giao tiếp, vue, aws, redis, fastapi, java, e-commerce, giải quyết vấn đề, react","Yêu cầu ứng viên

- Kỹ năng bắt buộc:

Frontend: React/Vue.js + TypeScript, responsive design, state management, Java
Backend: Node.js/Python (Django/FastAPI) hoặc PHP (Laravel)
Database: MySQL/Postgr...",https://www.topcv.vn/viec-lam/nhan-vien-fullstack-web-development-lam-viec-thu-2-6-muc-luong-thoa-thuan-theo-nang-luc/1805889.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Embedded Automation Engineer,"c++, python, teamwork, linux, english, testing, time management, git, c, bash, agile, scrum, svn, communication","Yêu cầu ứng viên

We are looking for candidates with 1+ years of experience in the area of Embedded Software Engineer.
• Bachelor's degree in Computer Science, Electronic, Information Technology, Mech...",https://www.topcv.vn/viec-lam/embedded-automation-engineer/1537249.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
SAP Consulting Intern,"communication, ielts, erp, ielts 6.0, toeic, sap, e-commerce, english","Yêu cầu ứng viên
Preferably 4th-year students available for full-time work. Majoring in Management Information Systems, E-commerce, Industrial Management,...
Having studied and practiced ERP/SAP in un...",https://www.topcv.vn/viec-lam/sap-consulting-intern/1737153.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Nhân Viên Kinh Doanh Dự Án B2B (IT/Telecom),"giao tiếp, b2b, tiếng anh, thuyết trình, làm việc nhóm, dịch vụ khách hàng","Yêu cầu ứng viên
Tốt nghiệp Cao đẳng, Đại học trở lên các chuyên ngành Kinh tế, Công nghệ thông tin, Điện tử viễn thông, ...
Có kinh nghiệm direct sales, sales dự án, business development, partnership...",https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-du-an-b2b-it-telecom/1807589.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Chuyên Viên Cao Cấp Phát Triển Ứng Dụng (Java Dev),"ngân hàng, restful, spring, pl/sql, sql, soap, tiếng anh, struts, oracle, json, sql server, mysql, mssql, c#, java, .net, hibernate","Yêu cầu ứng viên

- Trình độ: Tốt nghiệp chuyên ngành Công nghệ thông tin với ít nhất 3 năm kinh nghiệm.
- Ngoại ngữ: Có khả năng đọc tài liệu chuyên ngành công nghệ thông tin Tiếng Anh
- Có ít nhất 2...",https://www.topcv.vn/brand/tuyendungvietabank/tuyen-dung/chuyen-vien-cao-cap-phat-trien-ung-dung-java-dev-j1908843.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Thực Tập Sinh Công Nghệ Thông Tin Có Lương,"giao tiếp, php, giải quyết vấn đề, chủ động","Yêu cầu ứng viên
Có kiến thức cơ bản về web PHP, app, web design
Kỹ năng giao tiếp tốt
Kỹ năng giải quyết vấn đề và làm việc theo nhóm.
Có khả năng làm việc độc lập, chủ động, trách nhiệm, nhiệt tình ...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-cong-nghe-thong-tin-co-luong/1947539.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
IOS Developer,"ios, restful, firebase, api, swift, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp Cao Đẳng/Đại Học chuyên ngành CNTT.
Có ít nhất 5 năm kinh nghiệm lập trình Swift cho iOS.
Kiến thức tốt về OOP, cấu trúc dữ liệu và thuật toán.
Hiểu biết sâu về iOS SDK, cá...",https://www.topcv.vn/viec-lam/ios-developer/1946770.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Senior System Engineer (Cloud),"giao tiếp, devops, aws, tiếng anh, azure, toeic, ci/cd","Yêu cầu ứng viên
Tốt nghiệp Đại học, chuyên ngành Công nghệ thông tin / điện tử viễn thông hoặc chuyên ngành khác liên quan
Có kiến thức về quản trị hệ thống mạng, máy chủ, hệ thống lưu trữ, cơ sở dữ ...",https://www.topcv.vn/viec-lam/senior-system-engineer-cloud/1953073.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Backend Developer (Node.Js) - Mid/Senior Level - Không Yêu Cầu Tiếng Anh (Thu Nhập Từ 20-35 Triệu +++),"gcp, azure, ci/cd, làm việc nhóm, restful, express, api, docker, mysql, mongodb, node.js, git, postgresql, nestjs, giao tiếp, kafka, rest, aws, jwt, rabbitmq, giải quyết vấn đề","Yêu cầu ứng viên
Tối thiểu 3-4 năm kinh nghiệm phát triển Backend bằng Node.js (Express hoặc NestJS).
Có kinh nghiệm mạnh về tích hợp hệ thống (Integration): kết nối API, message queue (Kafka/RabbitMQ...",https://www.topcv.vn/viec-lam/backend-developer-node-js-mid-senior-level-khong-yeu-cau-tieng-anh-thu-nhap-tu-20-35-trieu/1945967.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Kế Toán/Kiểm Toán Làm Phân Tích Nghiệp Vụ Phần Mềm (Không Yêu Cầu Kinh Nghiệm Phân Tích Nghiệp Vụ),"kế toán, tư duy phản biện, đàm phán, thuyết trình, chủ động, tài chính","Yêu cầu ứng viên
Tốt nghiệp ĐH trở lên các chuyên ngành về Kế toán - Kiểm toán - Tài chính
Tối thiểu 1 năm kinh nghiệm trong lĩnh vực Kế toán, Kiểm toán, Tài chính. Ưu tiên ứng viên có kinh nghiệm làm...",https://www.topcv.vn/viec-lam/ke-toan-kiem-toan-lam-phan-tich-nghiep-vu-phan-mem-khong-yeu-cau-kinh-nghiem-phan-tich-nghiep-vu/1919269.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Frontend Developer (ReactJS) - Mid/Senior Level - Không Yêu Cầu Tiếng Anh (Thu Nhập Từ 20 - 35 Triệu VNĐ+++),"restful, recoil, css3, graphql, zustand, ux, ui, ui/ux, teamwork, api, redux, git, typescript, javascript, html5, reactjs","Yêu cầu ứng viên
Tối thiểu 3-4 năm kinh nghiệm lập trình Frontend, trong đó ReactJS là công nghệ chính.
Thành thạo HTML5, CSS3, JavaScript (ES6+), TypeScript.
Có kinh nghiệm làm việc với các dự án AI ...",https://www.topcv.vn/viec-lam/frontend-developer-reactjs-mid-senior-level-khong-yeu-cau-tieng-anh-thu-nhap-tu-20-35-trieu-vnd/1945977.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Senior Fullstack (Node JS + React JS),"redux, devops, azure, typescript, ci/cd, cypress, next.js, express.js, express, jest, docker, javascript, mysql, agile, scrum, mongodb, node.js, css3, graphql, testing, git, mocha, fintech, html5, communication, english, postgresql, nestjs, kubernetes, fastify, aws, react.js, google cloud, e-commerce, react","Yêu cầu ứng viên

Required Qualifications

Bachelor's degree in Computer Science, Software Engineering, or equivalent practical experience
+5 years of professional software development experience
Stro...",https://www.topcv.vn/viec-lam/senior-fullstack-node-js-react-js/1950399.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Chuyên Viên Phát Triển Ứng Dụng,"jquery, python, sql, api, erp, javascript, mysql","Yêu cầu ứng viên

1. Trình độ học vấn: Tốt nghiệp Cao đẳng/Đại học chuyên ngành Công nghệ thông tin hoặc lĩnh vực liên quan.

2. Kiến thức chuyên môn:

Có kiến thức vững về lập trình backend với Pytho...",https://www.topcv.vn/viec-lam/chuyen-vien-phat-trien-ung-dung/1943249.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
